Date,BSC Name,Cell Name,TCH Availability Rate,CSSR,CDR
11/10/2020,BSC62,PSTRA3,100,86.43,1.25
11/10/2020,BSC62,SHAHNT1,100,98.91,0.44
11/10/2020,BSC62,SHAHNT2,100,99.48,0.25
11/10/2020,BSC62,SHAHNT3,100,98.73,0.44
11/10/2020,BSC62,TRANST1,100,93.66,1.35
11/10/2020,BSC62,TRANST2,100,98.69,0.98
11/10/2020,BSC62,TRANST3,100,46.61,0.32
11/10/2020,EBSC03,ABARSI1,100,97.56,0.46
11/10/2020,EBSC03,ABARSI2,100,99.15,0.62
11/10/2020,EBSC03,ABARSI3,100,96.77,1.74
11/10/2020,EBSC03,ABROOF1,100,97.43,0.95
11/10/2020,EBSC03,ABROOF2,100,98.53,0.63
11/10/2020,EBSC03,ABROOF3,100,97.14,0.68
11/10/2020,EBSC03,ABUKFA1,99.54,97.29,2.08
11/10/2020,EBSC03,ABUKFA2,99.59,99.36,0.51
11/10/2020,EBSC03,ABUKFA3,99.54,99.01,1.33
11/10/2020,EBSC03,APOLLO1,99.69,97.43,1.06
11/10/2020,EBSC03,APOLLO2,99.69,98.63,0.37
11/10/2020,EBSC03,APOLLO3,99.65,98.25,0.63
11/10/2020,EBSC03,BADA1,99.87,98.74,0.7
11/10/2020,EBSC03,BADA2,99.88,98.52,0.31
11/10/2020,EBSC03,BADA3,99.86,98.68,0.59
11/10/2020,EBSC03,BAHER1,99.34,95.89,1.32
11/10/2020,EBSC03,BAHER2,99.34,96.59,2.08
11/10/2020,EBSC03,BAHER3,99.34,96.79,0.93
11/10/2020,EBSC03,BAHERW1,99.08,95.78,1.07
11/10/2020,EBSC03,BAHERW2,99.08,98.77,0.73
11/10/2020,EBSC03,BAHERW3,99.07,98.58,0.7
11/10/2020,EBSC03,BKHEET1,99.09,99.56,0.8
11/10/2020,EBSC03,BKHEET2,99.09,99.6,0.76
11/10/2020,EBSC03,BKHEET3,99.08,99.39,0.89
11/10/2020,EBSC03,ELAISH1,100,98.88,0.2
11/10/2020,EBSC03,ELAISH2,100,98.06,0.51
11/10/2020,EBSC03,ELAISH3,100,94.82,0.97
11/10/2020,EBSC03,ELBGIE1,99.59,97.95,0.68
11/10/2020,EBSC03,ELBGIE2,99.62,98.07,0.59
11/10/2020,EBSC03,ELBGIE3,99.55,98.34,0.84
11/10/2020,EBSC03,ELMNR1,100,98.45,0.49
11/10/2020,EBSC03,ELMNR2,100,97.56,0.7
11/10/2020,EBSC03,ELMNR3,100,96.75,0.7
11/10/2020,EBSC03,ELMNR4,100,98.96,0.27
11/10/2020,EBSC03,ESLANG1,97.57,79.67,0.52
11/10/2020,EBSC03,ESLANG2,97.57,98.25,0.59
11/10/2020,EBSC03,ESLANG3,97.58,88.07,0.7
11/10/2020,EBSC03,FORCE1,80.55,95.13,0.95
11/10/2020,EBSC03,FORCE2,96.64,95.96,1.25
11/10/2020,EBSC03,FORCE3,98.85,95.96,1.12
11/10/2020,EBSC03,HARAN1,100,97.93,0.6
11/10/2020,EBSC03,HARAN2,100,96.53,1.17
11/10/2020,EBSC03,HARAN3,100,97.59,0.88
11/10/2020,EBSC03,HARBIA1,100,98.28,0.62
11/10/2020,EBSC03,HARBIA2,100,98.45,0.57
11/10/2020,EBSC03,HARBIA3,100,94.64,0.61
11/10/2020,EBSC03,HASHIM1,100,99.1,0.52
11/10/2020,EBSC03,HASHIM2,100,96.19,1.18
11/10/2020,EBSC03,HASHIM3,100,97.46,1.01
11/10/2020,EBSC03,HATANA1,84.79,97.03,0.81
11/10/2020,EBSC03,HATANA2,84.77,95.13,0.49
11/10/2020,EBSC03,HATANA3,84.76,98.63,0.58
11/10/2020,EBSC03,HATNA21,99.17,97.12,1.1
11/10/2020,EBSC03,HATNA22,99.17,94.65,1.14
11/10/2020,EBSC03,HATNA23,99.17,98.06,0.66
11/10/2020,EBSC03,HIJRA1,99.62,98.66,0.48
11/10/2020,EBSC03,HIJRA2,99.62,96.18,2.5
11/10/2020,EBSC03,HIJRA3,99.61,97.81,0.81
11/10/2020,EBSC03,HLYMRK1,100,97.92,0.36
11/10/2020,EBSC03,HLYMRK2,100,99.16,0.38
11/10/2020,EBSC03,HLYMRK3,100,98.22,0.54
11/10/2020,EBSC03,HMEDAN1,99.59,98.68,0.57
11/10/2020,EBSC03,HMEDAN2,99.54,98.72,0.42
11/10/2020,EBSC03,HMEDAN3,99.54,98.52,0.43
11/10/2020,EBSC03,HODA1,100,98.04,0.58
11/10/2020,EBSC03,HODA2,100,97.91,0.58
11/10/2020,EBSC03,HODA3,100,96.51,0.81
11/10/2020,EBSC03,HRA72E1,99.98,88.28,2.6
11/10/2020,EBSC03,HRA72E2,99.98,89.37,2.92
11/10/2020,EBSC03,HRA72E3,99.99,96.44,0.76
11/10/2020,EBSC03,JRAFA1,100,98.05,0.74
11/10/2020,EBSC03,JRAFA2,100,98.17,0.76
11/10/2020,EBSC03,JRAFA3,100,98.54,0.53
11/10/2020,EBSC03,KAAB1,100,98.58,0.26
11/10/2020,EBSC03,KAAB2,100,98.8,0.48
11/10/2020,EBSC03,KAAB3,100,99.17,0.26
11/10/2020,EBSC03,KBAJAB1,100,98.12,0.53
11/10/2020,EBSC03,KBAJAB2,100,98.87,0.29
11/10/2020,EBSC03,KBAJAB3,100,98.21,0.49
11/10/2020,EBSC03,KDNG11,100,96.28,1.7
11/10/2020,EBSC03,KDNG12,100,98.54,0.62
11/10/2020,EBSC03,KDNG13,100,97.77,1.09
11/10/2020,EBSC03,KHLFAM1,98.92,96.88,0.92
11/10/2020,EBSC03,KHLFAM2,98.84,98.13,0.85
11/10/2020,EBSC03,KHLFAM3,98.94,97.54,1.07
11/10/2020,EBSC03,KHODIR1,99.12,93.35,1.61
11/10/2020,EBSC03,KHODIR2,99.12,94.49,1.54
11/10/2020,EBSC03,KHODIR3,99.12,96.15,1.09
11/10/2020,EBSC03,KORANA1,100,96.18,0.41
11/10/2020,EBSC03,KORANA2,100,98.44,0.52
11/10/2020,EBSC03,KORANA3,100,95.82,1.56
11/10/2020,EBSC03,KORNA21,100,98.47,1.57
11/10/2020,EBSC03,KORNA22,100,98.44,0.68
11/10/2020,EBSC03,KORNA23,100,98.62,0.8
11/10/2020,EBSC03,MAHAD1,98.62,98.09,0.49
11/10/2020,EBSC03,MAHAD2,88.8,98.62,0.55
11/10/2020,EBSC03,MAHAD3,98.53,99.22,0.48
11/10/2020,EBSC03,MAHD191,100,98.32,0.53
11/10/2020,EBSC03,MAHD192,100,98.28,0.49
11/10/2020,EBSC03,MAHD193,100,98.2,0.48
11/10/2020,EBSC03,MAHD21,100,96.68,1.34
11/10/2020,EBSC03,MAHD22,100,94.35,1.17
11/10/2020,EBSC03,MAHD23,100,98.58,0.32
11/10/2020,EBSC03,MWSEER1,99.79,95.06,1.39
11/10/2020,EBSC03,MWSEER2,99.79,94.96,1.59
11/10/2020,EBSC03,MWSEER3,99.8,90.75,2.15
11/10/2020,EBSC03,NILEC1,99.11,96.38,0.53
11/10/2020,EBSC03,NILEC2,99.11,93.97,1.63
11/10/2020,EBSC03,NILEC3,99.1,96.79,1.49
11/10/2020,EBSC03,NILECN1,100,94.24,0.6
11/10/2020,EBSC03,NILECN2,100,98.69,0.17
11/10/2020,EBSC03,NILECN3,100,98.23,0.34
11/10/2020,EBSC03,NUBAWI1,100,98.63,0.47
11/10/2020,EBSC03,NUBAWI2,100,98.66,0.61
11/10/2020,EBSC03,NUBAWI3,100,98.7,0.49
11/10/2020,EBSC03,RABAM1,99.88,97.86,0.77
11/10/2020,EBSC03,RABAM2,99.91,98.64,0.63
11/10/2020,EBSC03,RABAM3,99.59,99.09,0.37
11/10/2020,EBSC03,REMAIS1,99.31,94.74,1.2
11/10/2020,EBSC03,REMAIS2,99.31,96.15,0.54
11/10/2020,EBSC03,REMAIS3,99.3,92.24,1.09
11/10/2020,EBSC03,SAGAD1,99.25,96.24,3.44
11/10/2020,EBSC03,SAGAD2,99.24,97.57,1.14
11/10/2020,EBSC03,SAGAD3,99.25,62.63,0.92
11/10/2020,EBSC03,SHGLBN1,100,98.24,0.35
11/10/2020,EBSC03,SHGLBN2,100,98.53,0.37
11/10/2020,EBSC03,SHGLBN3,100,99.45,0.22
11/10/2020,EBSC03,SHGRMR1,100,96.18,0.38
11/10/2020,EBSC03,SHGRMR2,100,97.3,0.48
11/10/2020,EBSC03,SHGRMR3,100,97.48,0.53
11/10/2020,EBSC03,SLAMS1,100,96.5,0.54
11/10/2020,EBSC03,SLAMS2,100,99,0.62
11/10/2020,EBSC03,SLAMS3,100,95.45,0.12
11/10/2020,EBSC03,SROGYA1,100,99.33,0.44
11/10/2020,EBSC03,SROGYA2,100,96.17,0.68
11/10/2020,EBSC03,SROGYA3,100,97.42,0.62
11/10/2020,EBSC03,SYEDNA1,90.16,94.3,1.28
11/10/2020,EBSC03,SYEDNA2,90.14,93.41,4.42
11/10/2020,EBSC03,SYEDNA3,90.27,96.28,1.03
11/10/2020,EBSC03,TASA1,54.57,96.98,1.43
11/10/2020,EBSC03,TASA2,54.57,99.52,0.54
11/10/2020,EBSC03,TASA3,54.58,96.99,0.69
11/10/2020,EBSC03,TAYIB1,82.51,98.4,0.76
11/10/2020,EBSC03,TAYIB2,82.5,96.43,1.67
11/10/2020,EBSC03,TAYIB3,82.5,95.09,0.45
11/10/2020,EBSC03,TGANA1,100,98.71,0.27
11/10/2020,EBSC03,TGANA2,100,98.66,0.32
11/10/2020,EBSC03,TGANA3,100,98.97,0.38
11/10/2020,EBSC03,THORA21,100,99.02,0.69
11/10/2020,EBSC03,THORA22,100,98.81,0.53
11/10/2020,EBSC03,THORA23,100,98.74,0.34
11/10/2020,EBSC03,THSCH1,100,98.37,0.71
11/10/2020,EBSC03,THSCH2,100,98.84,0.29
11/10/2020,EBSC03,THSCH3,100,98.51,0.34
11/10/2020,EBSC03,THURA1,100,93.67,2.2
11/10/2020,EBSC03,THURA2,100,96.65,1.37
11/10/2020,EBSC03,THURA3,25.87,90.16,1.17
11/10/2020,EBSC03,THURA61,100,79.08,0.98
11/10/2020,EBSC03,THURA62,100,98.29,0.65
11/10/2020,EBSC03,THURA63,100,92.77,2.28
11/10/2020,EBSC03,THURA71,100,97.82,0.44
11/10/2020,EBSC03,THURA72,100,98.03,0.55
11/10/2020,EBSC03,THURA73,100,99.12,0.23
11/10/2020,EBSC03,TIBNA1,100,98.72,0.38
11/10/2020,EBSC03,TIBNA2,100,99.12,0.55
11/10/2020,EBSC03,TIBNA3,100,98.21,0.53
11/10/2020,EBSC03,TORNTA1,99.25,96.95,0.67
11/10/2020,EBSC03,TORNTA2,99.26,82.25,0.55
11/10/2020,EBSC03,TORNTA3,99.24,95.16,1.34
11/10/2020,EBSC03,WDBOR1,96.27,95.19,2.66
11/10/2020,EBSC03,WDBOR2,96.26,98.1,3.11
11/10/2020,EBSC03,WDBOR3,96.2,96.43,1.1
11/10/2020,EBSC04,ABABDA1,100,98.1,0.73
11/10/2020,EBSC04,ABABDA2,100,98.3,0.38
11/10/2020,EBSC04,ABABDA3,100,99.45,0.22
11/10/2020,EBSC04,ABASIA1,100,98.77,0.24
11/10/2020,EBSC04,ABASIA2,100,96.98,0.49
11/10/2020,EBSC04,ABASIA3,99.99,99.11,0.44
11/10/2020,EBSC04,ABSBEB1,100,94.38,2.68
11/10/2020,EBSC04,ABSBEB2,100,98.3,0.58
11/10/2020,EBSC04,ABSBEB3,100,97.14,0.56
11/10/2020,EBSC04,ABZED1,99.86,99.27,0.21
11/10/2020,EBSC04,ABZED2,99.86,97.77,0.48
11/10/2020,EBSC04,ABZED3,99.88,98.94,0.29
11/10/2020,EBSC04,ABZEDM1,100,97.44,0.35
11/10/2020,EBSC04,ABZEDM2,100,98.58,0.65
11/10/2020,EBSC04,ABZEDM3,100,99.61,0.23
11/10/2020,EBSC04,AHALEA1,99.89,97.92,0.38
11/10/2020,EBSC04,AHALEA2,99.92,95.79,0.22
11/10/2020,EBSC04,AHALEA3,99.92,99.16,0.26
11/10/2020,EBSC04,AHFAD1,95.65,42.23,42.58
11/10/2020,EBSC04,AHFAD2,95.45,95.42,5.5
11/10/2020,EBSC04,AHFAD3,95.81,97.48,4.92
11/10/2020,EBSC04,ALFAKI1,99.36,93.68,0.46
11/10/2020,EBSC04,ALFAKI2,99.36,98.99,0.31
11/10/2020,EBSC04,ALFAKI3,99.36,99.35,0.26
11/10/2020,EBSC04,ALIBAB1,99.47,98.59,0.42
11/10/2020,EBSC04,ALIBAB2,99.56,99.03,0.21
11/10/2020,EBSC04,ALIBAB3,99.53,99.07,0.28
11/10/2020,EBSC04,AMIRYA1,99.23,94.12,0.84
11/10/2020,EBSC04,AMIRYA2,99.19,73.56,1.48
11/10/2020,EBSC04,AMIRYA3,99.2,90.35,0.96
11/10/2020,EBSC04,ARAB1,74.09,94.26,1.12
11/10/2020,EBSC04,ARAB2,74.07,96.89,1.31
11/10/2020,EBSC04,ARAB3,47.49,96.94,0.42
11/10/2020,EBSC04,ARDA1,77.65,79.39,2.06
11/10/2020,EBSC04,ARDA2,78.52,97.21,1.06
11/10/2020,EBSC04,ARDA3,86.22,96.88,1.55
11/10/2020,EBSC04,ARDA4,85.19,96.44,1.42
11/10/2020,EBSC04,ARDAS1,100,98.5,0.78
11/10/2020,EBSC04,ARDAS2,100,97.94,0.46
11/10/2020,EBSC04,ARDAS3,100,95.87,0.28
11/10/2020,EBSC04,AWDA21,100,98.83,0.28
11/10/2020,EBSC04,AWDA22,100,97.9,0.19
11/10/2020,EBSC04,AWDA23,100,99.51,0.19
11/10/2020,EBSC04,BADA51,98.45,98.51,0.78
11/10/2020,EBSC04,BADA52,98.2,98.87,0.56
11/10/2020,EBSC04,BADA53,98.19,98.39,0.47
11/10/2020,EBSC04,BALDIA1,99.55,98.54,0.26
11/10/2020,EBSC04,BALDIA2,99.56,98.94,0.45
11/10/2020,EBSC04,BALDIA3,99.57,98.18,0.32
11/10/2020,EBSC04,BDA161,99.35,87.67,0.76
11/10/2020,EBSC04,BDA162,99.35,98.17,0.75
11/10/2020,EBSC04,BDA163,99.34,77.19,0.68
11/10/2020,EBSC04,BDA301,100,94.63,0.37
11/10/2020,EBSC04,BDA302,100,98.6,0.47
11/10/2020,EBSC04,BDA303,100,97.75,0.65
11/10/2020,EBSC04,BDA41,99.11,99.26,0.46
11/10/2020,EBSC04,BDA42,99.12,98.49,0.29
11/10/2020,EBSC04,BDA43,99.15,97.28,0.77
11/10/2020,EBSC04,BDASFA1,100,99.02,0.2
11/10/2020,EBSC04,BDASFA2,31.43,89.26,0.28
11/10/2020,EBSC04,BDASFA3,100,99.61,0.18
11/10/2020,EBSC04,BDATQA1,100,98.24,0.41
11/10/2020,EBSC04,BDATQA2,100,97.59,0.7
11/10/2020,EBSC04,BDATQA3,100,91.05,2.58
11/10/2020,EBSC04,BETMAL1,100,97.12,0.56
11/10/2020,EBSC04,BETMAL2,100,97.17,0.77
11/10/2020,EBSC04,BETMAL3,100,97.58,0.28
11/10/2020,EBSC04,BSHEER1,99.19,99.22,0.68
11/10/2020,EBSC04,BSHEER2,99.21,90.47,1.93
11/10/2020,EBSC04,BSHEER3,99.2,97.65,0.81
11/10/2020,EBSC04,CHINES1,97.96,97.76,0.65
11/10/2020,EBSC04,CHINES2,97.75,97.63,0.65
11/10/2020,EBSC04,CHINES3,97.96,97.65,0.99
11/10/2020,EBSC04,CINEMA1,100,96.71,0.62
11/10/2020,EBSC04,CINEMA2,100,98.19,0.25
11/10/2020,EBSC04,CINEMA3,100,98.92,0.25
11/10/2020,EBSC04,DAWHA1,100,97.6,0.41
11/10/2020,EBSC04,DAWHA2,100,98.53,0.4
11/10/2020,EBSC04,DAWHA3,100,99.35,0.18
11/10/2020,EBSC04,DOBBAT1,100,98.48,0.37
11/10/2020,EBSC04,DOBBAT2,100,98.16,0.4
11/10/2020,EBSC04,DOBBAT3,100,99.01,0.24
11/10/2020,EBSC04,DRAYB1,100,98.05,0.19
11/10/2020,EBSC04,ELSOLS1,100,97.3,0.32
11/10/2020,EBSC04,ELSOLS2,100,98.61,0.24
11/10/2020,EBSC04,ELSOLS3,100,98.15,0.47
11/10/2020,EBSC04,FTHAB21,99.38,93.15,1.31
11/10/2020,EBSC04,FTHAB22,99.38,96.98,0.78
11/10/2020,EBSC04,FTHAB23,99.38,97.38,0.71
11/10/2020,EBSC04,GRSHYM1,100,99.34,0.49
11/10/2020,EBSC04,GRSHYM2,100,98.07,0.48
11/10/2020,EBSC04,GRSHYM3,100,98.93,0.39
11/10/2020,EBSC04,HILAL1,100,89.53,0.27
11/10/2020,EBSC04,HILAL2,100,98.27,0.29
11/10/2020,EBSC04,HILAL3,99.99,98.79,0.46
11/10/2020,EBSC04,HLALMC1,100,93.78,0.18
11/10/2020,EBSC04,HYOMDA1,100,98.22,0.34
11/10/2020,EBSC04,HYOMDA3,100,96.26,0.95
11/10/2020,EBSC04,KADOK1,100,96.76,1.01
11/10/2020,EBSC04,KADOK2,100,97.76,0.42
11/10/2020,EBSC04,KADOK3,100,99.09,0.36
11/10/2020,EBSC04,KARAM1,100,83.39,0.56
11/10/2020,EBSC04,KARAM2,100,97.53,0.5
11/10/2020,EBSC04,KARAM3,100,93.33,0.56
11/10/2020,EBSC04,LBMRK21,73.17,97.55,0.32
11/10/2020,EBSC04,LBMRK22,99.75,89.81,0.42
11/10/2020,EBSC04,LBMRK23,99.82,93.08,0.38
11/10/2020,EBSC04,LYBIM1,98.81,63.78,0.62
11/10/2020,EBSC04,LYBIM2,98.81,99.1,0.72
11/10/2020,EBSC04,LYBIM3,98.81,97.72,1.05
11/10/2020,EBSC04,LYBIM32,98.8,98.68,0.82
11/10/2020,EBSC04,LYBIM33,98.78,81.02,0.95
11/10/2020,EBSC04,LYBIM41,100,72.71,0.29
11/10/2020,EBSC04,LYBIM42,100,79.73,0.27
11/10/2020,EBSC04,LYBIM43,100,66.37,0.86
11/10/2020,EBSC04,MAKKI1,100,98.78,0.46
11/10/2020,EBSC04,MAKKI2,100,99.05,0.65
11/10/2020,EBSC04,MAKKI3,100,98.84,0.34
11/10/2020,EBSC04,MAWRDA1,100,97.89,0.26
11/10/2020,EBSC04,MAWRDA2,100,97.41,0.53
11/10/2020,EBSC04,MAWRDA3,100,98.79,0.21
11/10/2020,EBSC04,MDBGA1,100,94.86,0.74
11/10/2020,EBSC04,MDBGA2,100,97.73,0.34
11/10/2020,EBSC04,MDBGA3,100,97.78,0.37
11/10/2020,EBSC04,MOHSED1,100,92.59,0.67
11/10/2020,EBSC04,MOHSED2,100,98.8,0.26
11/10/2020,EBSC04,MOHSED3,100,99.14,0.19
11/10/2020,EBSC04,MOLZMN1,100,98.91,0.24
11/10/2020,EBSC04,MOLZMN2,100,99.2,0.39
11/10/2020,EBSC04,MOLZMN3,100,98.36,0.32
11/10/2020,EBSC04,MONEIM1,100,97.37,0.53
11/10/2020,EBSC04,MONEIM2,100,99.33,0.39
11/10/2020,EBSC04,MONEIM3,100,98.78,0.25
11/10/2020,EBSC04,MOSQ1,100,97.95,0.5
11/10/2020,EBSC04,MOSQ2,100,99.02,0.22
11/10/2020,EBSC04,MSLMA1,100,99.4,0.23
11/10/2020,EBSC04,MSLMA2,100,99,0.1
11/10/2020,EBSC04,MSLMA3,100,96.93,0.6
11/10/2020,EBSC04,NFSHA21,73.6,80.82,0.99
11/10/2020,EBSC04,NFSHA23,73.59,98.5,0.98
11/10/2020,EBSC04,NUSEBA1,100,97.93,0.54
11/10/2020,EBSC04,NUSEBA2,100,97.65,0.58
11/10/2020,EBSC04,NUSEBA3,100,96.3,0.89
11/10/2020,EBSC04,OIL1,100,96.68,0.33
11/10/2020,EBSC04,OIL2,100,98.85,0.16
11/10/2020,EBSC04,OMARA2,#DIV/0,#DIV/0,#DIV/0
11/10/2020,EBSC04,OMDCNT1,100,95.96,0.53
11/10/2020,EBSC04,OMDUR1,100,98.98,0.12
11/10/2020,EBSC04,OMDUR2,100,98.88,0.18
11/10/2020,EBSC04,OMDUR3,100,98.68,0.24
11/10/2020,EBSC04,PALCE1,98.13,99.12,0.67
11/10/2020,EBSC04,PALCE2,98.11,97.76,1.89
11/10/2020,EBSC04,PALCE3,100,93.94,1.83
11/10/2020,EBSC04,PALCE4,100,99.53,0.45
11/10/2020,EBSC04,PEACE41,99.75,97.91,0.71
11/10/2020,EBSC04,PEACE42,99.75,81.7,0.89
11/10/2020,EBSC04,PEACE43,99.75,97.28,0.56
11/10/2020,EBSC04,PEACE51,73.46,97.55,1.03
11/10/2020,EBSC04,PEACE52,73.46,96.14,1.63
11/10/2020,EBSC04,PEACE53,73.45,97.96,0.94
11/10/2020,EBSC04,POSTA1,100,98.22,0.42
11/10/2020,EBSC04,POSTA2,100,99.26,0.19
11/10/2020,EBSC04,POSTA3,100,99.22,0.19
11/10/2020,EBSC04,RKABEA1,100,97.54,0.69
11/10/2020,EBSC04,RKABEA2,100,98.11,0.2
11/10/2020,EBSC04,RKABEA3,100,98.99,0.63
11/10/2020,EBSC04,SABEEL1,100,98.95,0.21
11/10/2020,EBSC04,SABEEL2,100,99.65,0.22
11/10/2020,EBSC04,SABEEL3,100,99.64,0.17
11/10/2020,EBSC04,SHUHD1,100,99.51,0.23
11/10/2020,EBSC04,SHUHD2,100,98.6,0.3
11/10/2020,EBSC04,SHUHD3,100,99.05,0.31
11/10/2020,EBSC04,SOGBSL1,0,#DIV/0,#DIV/0
11/10/2020,EBSC04,SOGBSL2,0,#DIV/0,#DIV/0
11/10/2020,EBSC04,SOGBSL3,0,#DIV/0,#DIV/0
11/10/2020,EBSC04,SOLSE1,98.36,97.99,0.81
11/10/2020,EBSC04,SOLSE2,98.31,98.87,0.76
11/10/2020,EBSC04,SOLSE3,98.34,99.45,1.21
11/10/2020,EBSC04,SYNAAT1,97.71,93.59,2.3
11/10/2020,EBSC04,SYNAAT2,94.38,97.73,0.57
11/10/2020,EBSC04,SYNAAT3,97.71,94.77,1.7
11/10/2020,EBSC04,TAHONA1,99.79,98.87,0.46
11/10/2020,EBSC04,TAHONA2,99.79,99.22,0.41
11/10/2020,EBSC04,TAHONA3,99.79,99.15,0.56
11/10/2020,EBSC04,TEBI11,99.88,96.49,4.66
11/10/2020,EBSC04,TEBI31,0,#DIV/0,#DIV/0
11/10/2020,EBSC04,TRHLAT1,99.28,99.08,0.33
11/10/2020,EBSC04,TRHLAT2,93.44,99.32,0.32
11/10/2020,EBSC04,TRHLAT3,99.27,98.67,0.33
11/10/2020,EBSC04,TV1,100,96.58,1.08
11/10/2020,EBSC04,TV2,100,97.75,0.45
11/10/2020,EBSC04,TV3,100,96.98,0.2
11/10/2020,EBSC04,UMBAD1,99.17,90.91,3.2
11/10/2020,EBSC04,UMBAD2,99.02,98.47,0.47
11/10/2020,EBSC04,UMBAD3,99.04,95.71,0.56
11/10/2020,EBSC04,UMDFSO1,90.4,97.71,0.64
11/10/2020,EBSC04,UMDFSO2,98.59,98.28,1.03
11/10/2020,EBSC04,UMDFSO3,98.55,98.98,0.76
11/10/2020,EBSC04,WATNI1,100,99.15,0
11/10/2020,EBSC04,WDBAHR1,97.71,99.44,0.5
11/10/2020,EBSC04,WDBAHR2,97.58,99.54,0.3
11/10/2020,EBSC04,WDBAHR3,97.62,98.6,0.62
11/10/2020,EBSC04,WSILA1,99.21,97.03,0.85
11/10/2020,EBSC04,WSILA2,99.24,94.83,0.92
11/10/2020,EBSC04,WSILA3,99.25,94.95,2.1
11/10/2020,EBSC04,ZUBAR1,99.78,98.95,0.34
11/10/2020,EBSC04,ZUBAR2,99.78,98.66,0.28
11/10/2020,EBSC04,ZUBAR3,99.78,96.52,0.44
11/10/2020,EBSC05,AGEEB1,99.36,95.97,1
11/10/2020,EBSC05,AGEEB2,99.23,96.27,0.88
11/10/2020,EBSC05,AGEEB3,99.23,97.98,0.57
11/10/2020,EBSC05,ALTENA1,98.84,94.26,3.46
11/10/2020,EBSC05,ALTENA2,98.82,98.76,0.46
11/10/2020,EBSC05,ALTENA3,98.85,98.99,0.56
11/10/2020,EBSC05,AWDA1,100,98.76,0.81
11/10/2020,EBSC05,AWDA2,100,95.03,0.82
11/10/2020,EBSC05,AWDA3,100,99.02,0.48
11/10/2020,EBSC05,BDA141,100,99.55,0.56
11/10/2020,EBSC05,BDA142,100,99.67,0.17
11/10/2020,EBSC05,BDA143,100,99.41,0.32
11/10/2020,EBSC05,BDARYN1,100,95.05,1.62
11/10/2020,EBSC05,BDARYN2,100,98.93,1.22
11/10/2020,EBSC05,BDARYN3,100,98.31,1
11/10/2020,EBSC05,BOGA1,100,97.53,1.08
11/10/2020,EBSC05,BOGA2,100,96.44,0.64
11/10/2020,EBSC05,BOGA3,100,95.7,1.22
11/10/2020,EBSC05,BSTAN21,100,98.89,0.33
11/10/2020,EBSC05,BSTAN22,100,97.81,0.56
11/10/2020,EBSC05,BSTAN23,100,99.03,0.52
11/10/2020,EBSC05,BUSTAN1,100,98.04,0.43
11/10/2020,EBSC05,BUSTAN2,100,96.54,0.31
11/10/2020,EBSC05,BUSTAN3,100,97.22,0.48
11/10/2020,EBSC05,DAHAB1,99.56,95.83,1.13
11/10/2020,EBSC05,DAHAB2,90.16,88.25,1.63
11/10/2020,EBSC05,DAHAB3,99.61,89,3.71
11/10/2020,EBSC05,FATIH1,100,96.98,0.32
11/10/2020,EBSC05,FATIH2,100,98.8,0.35
11/10/2020,EBSC05,FATIH3,100,98.98,0.31
11/10/2020,EBSC05,FTHAB1,100,98.61,0.45
11/10/2020,EBSC05,FTHAB2,100,97.19,0.43
11/10/2020,EBSC05,FTHAB3,100,98.84,0.44
11/10/2020,EBSC05,GAMER1,99.97,94.48,1.43
11/10/2020,EBSC05,GAMER2,99.97,98.13,0.89
11/10/2020,EBSC05,GAMER3,99.97,97.49,1.59
11/10/2020,EBSC05,GMARAB1,100,93.81,1.13
11/10/2020,EBSC05,GMARAB2,100,98.12,0.65
11/10/2020,EBSC05,GMARAB3,100,98.82,0.82
11/10/2020,EBSC05,HGLEGA1,100,98.2,0.66
11/10/2020,EBSC05,HGLEGA2,100,98.83,0.25
11/10/2020,EBSC05,HGLEGA3,100,98.11,0.51
11/10/2020,EBSC05,HMDNIL1,100,98.66,0.35
11/10/2020,EBSC05,HMDNIL2,100,98.89,0.4
11/10/2020,EBSC05,HMDNIL3,100,98.74,0.47
11/10/2020,EBSC05,HUDA1,99.37,96.84,2.31
11/10/2020,EBSC05,HUDA2,99.37,92.68,2.34
11/10/2020,EBSC05,HUDA3,99.36,96.96,0.75
11/10/2020,EBSC05,ISLAM1,100,94.41,0.44
11/10/2020,EBSC05,ISLAM2,100,95.72,0.82
11/10/2020,EBSC05,ISLAM3,100,97.22,0.75
11/10/2020,EBSC05,KAROR1,79.53,98.84,0.49
11/10/2020,EBSC05,KAROR2,99.13,98.04,0.46
11/10/2020,EBSC05,KAROR3,99.05,98.46,0.55
11/10/2020,EBSC05,KHTAB1,100,98.9,0.34
11/10/2020,EBSC05,KHTAB2,100,98.08,0.32
11/10/2020,EBSC05,KHTAB3,100,98.36,0.35
11/10/2020,EBSC05,KIDY1,100,91.4,1.77
11/10/2020,EBSC05,KIDY2,100,96.57,0.86
11/10/2020,EBSC05,MHNDS21,100,91.07,5.09
11/10/2020,EBSC05,MHNDS22,100,98.7,0.41
11/10/2020,EBSC05,MHNDS23,100,96.81,0.48
11/10/2020,EBSC05,MHNDSN1,100,96.31,0.42
11/10/2020,EBSC05,MHNDSN2,100,98.74,0.21
11/10/2020,EBSC05,MHNDSN3,100,99.1,0.52
11/10/2020,EBSC05,MORSAL1,100,99.48,0.35
11/10/2020,EBSC05,MORSAL2,100,98.9,0.77
11/10/2020,EBSC05,MORSAL3,100,99.5,0.4
